fashion,clothing,jeans and trousers,jeans,"""Apparel & Accessories > Clothing > Pants > Jeans"""
baby and parenting,babies,baby clothing,tops and t-shirts,"""Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops"""
baby and parenting,babies,baby clothing,"baby hats, gloves and scarves","""Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories > Baby & Toddler Hats"""
baby and parenting,babies,baby clothing,baby shoes,"""Apparel & Accessories > Shoes > Baby & Toddler Shoes"""
baby and parenting,babies,baby clothing,socks,"""Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Socks & Tights"""
baby and parenting,babies,baby clothing,baby clothing accessories,"""Apparel & Accessories > Clothing Accessories > Baby & Toddler Clothing Accessories"""
baby and parenting,babies,baby clothing,pyjamas and sleepers,"""Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby Sleepwear & Swaddlers"""
baby and parenting,babies,baby clothing,baby dresses,"""Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Dresses"""
baby and parenting,babies,rattles and teethers,rattles,"""Baby & Toddler > Baby Toys > Rattles"""
baby and parenting,babies,rattles and teethers,teethers,"""Baby & Toddler > Baby Health > Pacifiers & Teethers"""
baby and parenting,babies,"cots, carriers and prams",cots,"""Furniture > Baby & Toddler Furniture > Beds, Cribs & Cradles"""
baby and parenting,babies,"cots, carriers and prams",baby carriers,"""Baby & Toddler > Baby Transport > Baby Carriers"""
baby and parenting,babies,"cots, carriers and prams",slings,"""Baby & Toddler > Baby Transport > Baby Carriers"""
baby and parenting,babies,"cots, carriers and prams",cot bedding,"""Furniture > Baby & Toddler Furniture > Beds, Cribs & Cradles"""
baby and parenting,babies,"cots, carriers and prams",cot accessories,"""Furniture > Baby & Toddler Furniture > Beds, Cribs & Cradles"""
baby and parenting,babies,"cots, carriers and prams",car seats and boosters,"""Baby & Toddler > Baby Transport > Baby & Toddler Car Seats"""
baby and parenting,babies,"cots, carriers and prams",prams and strollers,"""Baby & Toddler > Baby Transport > Baby Strollers"""
baby and parenting,babies,maternity gear,breastfeeding,"""Baby & Toddler > Nursing & Feeding"""
baby and parenting,babies,maternity gear,breast pads,"""Baby & Toddler > Nursing & Feeding"""
baby and parenting,babies,maternity gear,other maternity gear,"""Baby & Toddler > Nursing & Feeding"""
baby and parenting,babies,dummies and pacifiers,,"""Baby & Toddler > Baby Health > Pacifiers & Teethers"""
health and beauty,dental care,toothpaste,,"""Health & Beauty > Personal Care > Oral Care > Toothpaste"""
health and beauty,dental care,mouthwash,,"""Health & Beauty > Personal Care > Oral Care > Mouthwash"""
health and beauty,dental care,dental floss and tape,,"""Health & Beauty > Personal Care > Oral Care > Dental Floss"""
health and beauty,dental care,toothbrushes,,"""Health & Beauty > Personal Care > Oral Care > Toothpaste"""
health and beauty,dental care,dental sets,,"""Health & Beauty > Personal Care > Oral Care"""
health and beauty,dental care,other accessories,,"""Health & Beauty > Personal Care > Oral Care"""
health and beauty,grooming,shaving,razors,"""Health & Beauty > Personal Care > Shaving & Grooming > Razors & Razor Blades"""
health and beauty,grooming,shaving,shaving creams and foams and gels,"""Health & Beauty > Personal Care > Shaving & Grooming > Shaving Cream"""
health and beauty,grooming,shaving,shaving sets,"""Health & Beauty > Personal Care > Shaving & Grooming > Shaving Kits"""
health and beauty,grooming,hair styling,,"""Health & Beauty > Personal Care > Hair Care > Styling Gel, Spray & Mousse"""
health and beauty,beauty,makeup,foundation and blusher,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Face & Cheek Makeup > Foundations & Concealers"""
health and beauty,beauty,makeup,brushes and applicators,"""Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools > Makeup Brushes"""
health and beauty,beauty,makeup,makeup remover,"""Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools"""
health and beauty,beauty,makeup,makeup accessories,"""Health & Beauty > Personal Care > Cosmetics > Cosmetic Tools > Makeup Tools"""
health and beauty,beauty,lips,lip balm,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lip Care"""
health and beauty,beauty,lips,lip gloss,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lip Gloss"""
health and beauty,beauty,lips,lipstick,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Lip Makeup > Lipstick"""
health and beauty,beauty,eyes,"gels, creams and serums","""Health & Beauty > Health Care > First Aid > Eye Wash Supplies"""
health and beauty,beauty,eyes,eye shadow and minerals,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup"""
health and beauty,beauty,eyes,eyeliner,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Eye Liner"""
health and beauty,beauty,eyes,mascara,"""Health & Beauty > Personal Care > Cosmetics > Makeup > Eye Makeup > Mascara"""
health and beauty,beauty,nails,nail polish,"""Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polishes"""
health and beauty,beauty,nails,nail polish removers,"""Health & Beauty > Personal Care > Cosmetics > Nail Care > Nail Polish Removers"""
health and beauty,beauty,nails,nail sets,"""Health & Beauty > Personal Care > Cosmetics > Nail Care"""
health and beauty,beauty,nails,nail accessories,"""Health & Beauty > Personal Care > Cosmetics > Nail Care"""
health and beauty,bath and shower,bath products,,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body"""
health and beauty,bath and shower,bath products,bath foams,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bubble Bath & Bath Salts"""
health and beauty,bath and shower,bath products,bath bombs,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bubble Bath & Bath Salts"""
health and beauty,bath and shower,bath products,bath salts,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bubble Bath & Bath Salts"""
health and beauty,bath and shower,bath products,other bath products,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bubble Bath & Bath Salts"""
health and beauty,bath and shower,shampoo and conditioners,,"""Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner"""
health and beauty,bath and shower,shampoo and conditioners,regular shampoo,"""Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner"""
health and beauty,bath and shower,shampoo and conditioners,colouring shampoo,"""Health & Beauty > Personal Care > Hair Care > Hair Coloring"""
health and beauty,bath and shower,shampoo and conditioners,conditioner,"""Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner"""
health and beauty,bath and shower,shower gels,,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Body Wash"""
health and beauty,bath and shower,bath and shower sets,,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body"""
health and beauty,skin care,deodorants and fragrances,deodorants,"""Health & Beauty > Personal Care > Deodorant & Anti-Perspirant"""
health and beauty,skin care,deodorants and fragrances,perfumes and fragrances,"""Health & Beauty > Personal Care > Cosmetics > Perfume & Cologne"""
health and beauty,skin care,face care,,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Exfoliants & Scrubs"""
health and beauty,skin care,face care,"face scrubs, washes and cleansers","""Health & Beauty > Personal Care > Cosmetics > Skin Care > Exfoliants & Scrubs"""
health and beauty,skin care,face care,face masks and clays,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Facial Cleansers"""
health and beauty,skin care,face care,facial mists,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Face Lotion"""
health and beauty,skin care,face care,face moisturisers,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Face Lotion"""
health and beauty,skin care,sun care,sun tan and sunscreen,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen"""
health and beauty,skin care,sun care,after sun,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen"""
health and beauty,skin care,sun care,sun burns,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Sunscreen"""
health and beauty,skin care,body care,,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Body Lotion"""
health and beauty,skin care,body care,body moisturisers,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Body Lotion"""
health and beauty,skin care,body care,body scrubs and washes,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Exfoliants & Scrubs"""
health and beauty,skin care,body care,loofahs and exfoliating scrubbers,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Loofahs & Shower Scrubs"""
health and beauty,skin care,body care,body butter,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Body Lotion"""
health and beauty,skin care,hand soaps and creams,,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body"""
health and beauty,skin care,hand soaps and creams,bar soaps,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bar Soap"""
health and beauty,skin care,hand soaps and creams,liquid soap,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Liquid Hand Soap"""
health and beauty,skin care,hand soaps and creams,soap sets,"""Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bath & Body Gift Baskets"""
health and beauty,skin care,hand soaps and creams,hand moisturisers,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Body Lotion"""
health and beauty,skin care,feet care,foot creams and balms,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Lotion > Foot Lotion"""
health and beauty,skin care,feet care,foot scrubs,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Exfoliants & Scrubs"""
health and beauty,skin care,feet care,other feet accessories,"""Health & Beauty > Personal Care > Foot Care"""
health and beauty,"aromatherapy, massage and oils",oils and burners,,"""Health & Beauty > Personal Care > Massage & Relaxation > Massage Oils"""
health and beauty,"aromatherapy, massage and oils",oils and burners,oil burners,"""Health & Beauty > Personal Care > Massage & Relaxation"""
health and beauty,"aromatherapy, massage and oils",oils and burners,oils,"""Health & Beauty > Personal Care > Massage & Relaxation" > Massage Oils""
health and beauty,"aromatherapy, massage and oils",massage accessories,,"""Health & Beauty > Personal Care > Massage & Relaxation"""
health and beauty,"aromatherapy, massage and oils",incense,,"""Home & Garden > Decor > Home Fragrances > Incense"""
health and beauty,remedies and supplements,hair treatment,,"""Health & Beauty > Personal Care"""
health and beauty,remedies and supplements,hair treatment,hair loss and growth,"""Health & Beauty > Personal Care > Hair Care > Hair Loss Treatments"""
health and beauty,remedies and supplements,hair treatment,hair repair,"""Health & Beauty > Personal Care > Hair Care"""
health and beauty,remedies and supplements,cold and flu,,"""Health & Beauty > Health Care > Medicine & Drugs > OTC Drugs > Cough, Cold & Flu"""
health and beauty,remedies and supplements,aches and pains,,"""Health & Beauty > Health Care > Medicine & Drugs > OTC Drugs > Pain Relievers"""
health and beauty,remedies and supplements,other remedies,,"""Health & Beauty > Health Care > Medicine & Drugs"""
health and beauty,remedies and supplements,vitamins,,"""Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements"""
health and beauty,remedies and supplements,allergies,,"""Health & Beauty > Health Care > Medicine & Drugs > OTC Drugs > Allergies & Sinus"""
health and beauty,remedies and supplements,first aid and healing,,"""Health & Beauty > Health Care > First Aid"" "
health and beauty,remedies and supplements,healthy sleeping,,"""Health & Beauty > Health Care > Medicine & Drugs > OTC Drugs > Sleeping Medication"""
health and beauty,remedies and supplements,bug and insect repellent,,"""Health & Beauty > Personal Care > Cosmetics > Skin Care > Skin Insect Repellent"""
health and beauty,feminine care,tampons,,"""Health & Beauty > Personal Care > Feminine Sanitary Supplies > Tampons"""
health and beauty,feminine care,pads,,"""Health & Beauty > Personal Care > Feminine Sanitary Supplies > Feminine Pads & Protectors"""
health and beauty,feminine care,menstrual cups,,"""Health & Beauty > Personal Care > Feminine Sanitary Supplies"""
health and beauty,feminine care,panty liners,,"""Health & Beauty > Personal Care > Feminine Sanitary Supplies > Feminine Pads & Protectors"""
health and beauty,adult,adult toys,,"""Mature > Erotic > Sex Toys"""
health and beauty,adult,lubricant and oils,,"""Health & Beauty > Personal Care > Personal Lubricants"""
health and beauty,adult,protection,,"""Health & Beauty > Health Care > Contraceptives"""
health and beauty,adult,adult books,,"""Mature > Erotic > Erotic Books"""
animals and pets,houses and kennels,houses,,"""Animals > Pet Supplies > Dog Supplies > Dog Houses"""
animals and pets,houses and kennels,kennels,,"""Animals > Pet Supplies > Dog Supplies > Dog Houses"""
animals and pets,scratchers,,,"""Animals > Pet Supplies"""
animals and pets,food and treats,,,"""Animals > Pet Supplies > Small Animal Supplies > Small Animal Food"""
animals and pets,pet toys,,,"""Animals > Pet Supplies > Small Animal Supplies > Small Animal Habitat Accessories"""
animals and pets,collars and leashes,,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,vitamins and supplements,,"""Animals > Pet Supplies > Pet Vitamins & Supplements"""
animals and pets,health and hygiene,pet grooming,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,shampoo,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,cleaning,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,odour removal,,"""Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Pet Odor & Stain Removers"""
animals and pets,health and hygiene,fleas and ticks,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,pet accessories,,"""Animals > Pet Supplies"""
animals and pets,health and hygiene,waste disposal,,"""Animals > Pet Supplies"""
animals and pets,bedding,,,"""Animals > Pet Supplies"""
animals and pets,feeders,,,"""Animals > Pet Supplies"""
animals and pets,carriers,,,"""Animals > Pet Supplies"""
animals and pets,clothing,,,"""Animals > Pet Supplies"""
food and drink,drink,coffee,instant coffee,"""Food, Beverages & Tobacco > Beverages > Coffee > Instant Coffee"""
food and drink,drink,coffee,ground coffee,"""Food, Beverages & Tobacco > Beverages > Coffee > Ground & Whole Bean Coffee"""
food and drink,drink,coffee,coffee beans,"""Food, Beverages & Tobacco > Beverages > Coffee > Ground & Whole Bean Coffee"""
food and drink,drink,coffee,coffee sets,"""Food, Beverages & Tobacco > Beverages > Coffee"""
food and drink,drink,coffee,coffee accessories,"""Food, Beverages & Tobacco > Beverages > Coffee"""
food and drink,drink,juices and soft drinks,juices,"""Food, Beverages & Tobacco > Beverages > Juice"""
food and drink,drink,juices and soft drinks,soft drinks,"""Food, Beverages & Tobacco > Beverages > Juice"""
food and drink,drink,juices and soft drinks,energy drinks,"""Food, Beverages & Tobacco > Beverages > Sports & Energy Drinks"""
food and drink,drink,juices and soft drinks,health drinks,"""Food, Beverages & Tobacco > Beverages > Sports & Energy Drinks"""
food and drink,drink,juices and soft drinks,other juices and soft drinks,"""Food, Beverages & Tobacco > Beverages"""
food and drink,drink,chocolate drinks,,"""Food, Beverages & Tobacco > Beverages > Hot Chocolate"""
food and drink,drink,tea,green tea,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,tea,black tea,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,tea,herbal tea,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,tea,tea sets,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,tea,other teas,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,tea,tea accessories,"""Food, Beverages & Tobacco > Beverages > Tea & Infusions"""
food and drink,drink,energy and health drinks,,"""Food, Beverages & Tobacco > Beverages > Sports & Energy Drinks"""
food and drink,drink,alcohol,other alcohol,"""Food, Beverages & Tobacco > Beverages > Liquor & Spirits"""
food and drink,drink,alcohol,wine,"""Food, Beverages & Tobacco > Beverages > Wine"""
food and drink,drink,alcohol,beer,"""Food, Beverages & Tobacco > Beverages > Beer"""
food and drink,drink,alcohol,spirits,"""Food, Beverages & Tobacco > Beverages > Liquor & Spirits"""
food and drink,drink,alcohol,alcohol-sets,"""Food, Beverages & Tobacco > Beverages > Liquor & Spirits"""
food and drink,food,breakfast,health bars,"""Food, Beverages & Tobacco > Food Items > Snack Foods > Cereal & Granola Bars"""
food and drink,food,breakfast,granola and cereals,"""Food, Beverages & Tobacco > Food Items > Snack Foods > Cereal & Granola Bars"""
food and drink,food,breakfast,pancake and waffle mixes,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Mixes > Waffle & Pancake Mixes"""
food and drink,food,breakfast,syrups,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Syrup"""
food and drink,food,soups,,"""Food, Beverages & Tobacco > Food Items > Soups & Broths"""
food and drink,food,tinned vegetables and pulses,tinned vegetables,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Canned Vegetables"""
food and drink,food,tinned vegetables and pulses,pulses,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Dry Beans"""
food and drink,food,tinned vegetables and pulses,other tinned foods,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Canned Vegetables"""
food and drink,food,"pasta, rice and pulses",noodles,"""Food, Beverages & Tobacco > Food Items > Pasta & Noodles"""
food and drink,food,"pasta, rice and pulses",beans and pulses,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Dry Beans"""
food and drink,food,"pasta, rice and pulses",grains,"""Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereals"""
food and drink,food,"pasta, rice and pulses",pasta,"""Food, Beverages & Tobacco > Food Items > Pasta & Noodles"""
food and drink,food,"pasta, rice and pulses",couscous,"""Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereals > Rice"""
food and drink,food,"pasta, rice and pulses",rice,"""Food, Beverages & Tobacco > Food Items > Grains, Rice & Cereals > Rice"""
food and drink,food,"pasta, rice and pulses",other pastas pulses or rice,"""Food, Beverages & Tobacco > Food Items > Pasta & Noodles"""
food and drink,food,home baking,breads and doughs,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Dough"""
food and drink,food,home baking,other home baking foods,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients"""
food and drink,food,home baking,flour,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Flour"""
food and drink,food,home baking,baking soda and powder,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Soda"""
food and drink,food,home baking,flavourings and essences,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients"""
food and drink,food,home baking,sugars,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Sugar"""
food and drink,food,home baking,yeast,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Yeast"""
food and drink,food,home baking,cacao,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Baking Chocolate"""
food and drink,food,"sweets, cakes and chocolate",sweets,"""Food, Beverages & Tobacco > Food Items > Candy & Gum"""
food and drink,food,"sweets, cakes and chocolate",marshmallows,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Marshmallows"""
food and drink,food,"sweets, cakes and chocolate",truffles,"""Food, Beverages & Tobacco > Food Items > Candy & Gum > Candy & Chocolate"""
food and drink,food,"sweets, cakes and chocolate",chocolates,"""Food, Beverages & Tobacco > Food Items > Candy & Gum > Candy & Chocolate"""
food and drink,food,"sweets, cakes and chocolate",cookies and biscuits,"""Food, Beverages & Tobacco > Food Items > Bakery > Cookies"""
food and drink,food,"sweets, cakes and chocolate",cakes,"""Food, Beverages & Tobacco > Food Items > Bakery > Cakes"""
food and drink,food,gift sets and hampers,hampers,"""Home & Garden > Household Supplies > Laundry Supplies > Laundry Baskets"""
food and drink,food,gift sets and hampers,gift sets,"""Home & Garden > Household Supplies > Laundry Supplies > Laundry Baskets"""
food and drink,food,gift sets and hampers,other sweets or chocolates,"""Home & Garden > Household Supplies > Laundry Supplies > Laundry Baskets"""
food and drink,food,"herbs, spices and seasoning",salt,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Salt"""
food and drink,food,"herbs, spices and seasoning",pepper,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",marinades,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Marinade"""
food and drink,food,"herbs, spices and seasoning",herbs,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",chillies,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",mixed seasoning,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",other herbs and spices,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",garlic,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",ginger,"""Food, Beverages & Tobacco > Food Items > Seasonings & Spices > Herbs & Spices"""
food and drink,food,"herbs, spices and seasoning",spice accessories,"""Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Grinders & Mills"""
food and drink,food,chewing gum and mint,chewing gum,"""Food, Beverages & Tobacco > Food Items > Candy & Gum > Chewing Gum"""
food and drink,food,chewing gum and mint,mint,"""Food, Beverages & Tobacco > Food Items > Candy & Gum"""
food and drink,food,snacks,dried fruit and nuts,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Dried Fruits"""
food and drink,food,snacks,snack bars,"""Food, Beverages & Tobacco > Food Items > Snack Foods"""
food and drink,food,snacks,fruit sauces,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fruit Sauces"""
food and drink,food,snacks,crisps and crackers,"""Food, Beverages & Tobacco > Food Items > Snack Foods"""
food and drink,food,snacks,popcorn,"""Food, Beverages & Tobacco > Food Items > Snack Foods > Popcorn & Popcorn Cakes"""
food and drink,food,snacks,other snacks,"""Food, Beverages & Tobacco > Food Items > Snack Foods"""
food and drink,food,ready meals,,"""Food, Beverages & Tobacco > Food Items > Prepared Foods > Prepared Entrees & Sides"""
food and drink,food,condiments,olives,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Olives & Capers"""
food and drink,food,condiments,dressings sauce and toppings,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces"""
food and drink,food,condiments,stock cubes,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Vinegar"""
food and drink,food,condiments,vinegar,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Vinegar"""
food and drink,food,condiments,"purees, ketchup and mustards","""Food, Beverages & Tobacco > Food Items > Condiments & Sauces"""
food and drink,food,condiments,other condiments,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces"""
food and drink,food,jams and preserves,jams,"""Food, Beverages & Tobacco > Food Items > Dips & Spreads > Jams & Jellies"""
food and drink,food,jams and preserves,jellys,"""Food, Beverages & Tobacco > Food Items > Dips & Spreads > Jams & Jellies"""
food and drink,food,jams and preserves,honeys,"""Food, Beverages & Tobacco > Food Items > Condiments & Sauces > Honey"""
food and drink,food,jams and preserves,marmalade,"""Food, Beverages & Tobacco > Food Items > Dips & Spreads > Jams & Jellies"""
food and drink,food,jams and preserves,other jams and preserves,"""Food, Beverages & Tobacco > Food Items > Dips & Spreads > Jams & Jellies"""
food and drink,food,cooking oil,olive oil,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils > Olive Oil"""
food and drink,food,cooking oil,vegetable and sunflower oil,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils > Vegetable Oil"""
food and drink,food,cooking oil,other oils,"""Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Cooking Oils"""
food and drink,food,meat,poultry,"""Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats"""
food and drink,food,meat,fish,"""Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats"""
food and drink,food,meat,pork,"""Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats"""
food and drink,food,meat,beef,"""Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats"""
food and drink,food,meat,other meat,"""Food, Beverages & Tobacco > Food Items > Meat, Seafood & Eggs > Meat > Fresh & Frozen Meats"""
food and drink,food,food substitutues,meat substitutues,"""Food, Beverages & Tobacco > Food Items"""
food and drink,food,food substitutues,egg and dairy substitutes,"""Food, Beverages & Tobacco > Food Items > Dairy Products"""
food and drink,food,food substitutues,other substitutues,"""Food, Beverages & Tobacco > Food Items"""
food and drink,food,fresh vegetables,,"""Food, Beverages & Tobacco > Food Items > Fruits & Vegetables > Fresh & Frozen Vegetables"""
